sep=,
"Time","I38","I39","I40","I41","I42","I43","I44","I48","I38","I39","I40","I41","I42","I43","I44","I48"
2026-09-08 20:06:00,,26.7 V,26.6 V,26.9 V,26.4 V,26.9 V,26.7 V,26.1 V,,800 rpm,1817 rpm,1304 rpm,1825 rpm,1834 rpm,1834 rpm,1800 rpm
2026-09-08 20:08:00,,26.5 V,26.6 V,26.9 V,26.6 V,26.9 V,26.7 V,25.9 V,,708 rpm,1777 rpm,1797 rpm,1796 rpm,1788 rpm,1833 rpm,1802 rpm
2026-09-08 20:10:00,,25.1 V,26.7 V,26.4 V,26.6 V,27.1 V,26.7 V,26.0 V,,61.5 rpm,1762 rpm,1852 rpm,1820 rpm,1320 rpm,1771 rpm,1569 rpm
2026-09-08 20:12:00,,26.7 V,26.7 V,26.9 V,26.6 V,27.1 V,26.7 V,26.2 V,,800 rpm,1757 rpm,1805 rpm,1801 rpm,800 rpm,1838 rpm,1823 rpm
2026-09-08 20:14:00,,26.7 V,26.7 V,26.9 V,26.4 V,27.0 V,26.7 V,26.1 V,,800 rpm,1784 rpm,1766 rpm,1808 rpm,1588 rpm,1781 rpm,1787 rpm
2026-09-08 20:16:00,,,26.7 V,26.9 V,26.6 V,27.1 V,26.7 V,26.1 V,,,1830 rpm,1825 rpm,1818 rpm,1799 rpm,1839 rpm,1807 rpm
2026-09-08 20:18:00,,,26.4 V,26.9 V,26.4 V,27.0 V,26.7 V,26.0 V,,,1771 rpm,1836 rpm,1832 rpm,1772 rpm,1834 rpm,1820 rpm
2026-09-08 20:20:00,,,26.7 V,26.9 V,26.6 V,27.1 V,26.7 V,26.1 V,,,1790 rpm,1763 rpm,1807 rpm,800 rpm,1846 rpm,1810 rpm
2026-09-08 20:22:00,,,26.7 V,26.7 V,26.6 V,27.1 V,26.7 V,26.1 V,,,1783 rpm,1830 rpm,1833 rpm,800 rpm,1476 rpm,1809 rpm
2026-09-08 20:24:00,,,26.7 V,26.9 V,26.6 V,27.0 V,26.7 V,26.1 V,,,1784 rpm,1832 rpm,1834 rpm,1166 rpm,800 rpm,1708 rpm
2026-09-08 20:26:00,,26.7 V,26.7 V,26.9 V,26.4 V,27.1 V,26.7 V,26.1 V,,800 rpm,1775 rpm,1828 rpm,1769 rpm,1812 rpm,800 rpm,1792 rpm
2026-09-08 20:28:00,,26.7 V,26.5 V,26.9 V,26.6 V,27.0 V,26.7 V,26.1 V,,1238 rpm,1789 rpm,1798 rpm,1799 rpm,1830 rpm,807 rpm,1826 rpm
2026-09-08 20:30:00,,26.8 V,26.7 V,26.9 V,26.6 V,27.0 V,26.7 V,26.1 V,,1113 rpm,1773 rpm,1824 rpm,1825 rpm,1803 rpm,1811 rpm,1824 rpm
2026-09-08 20:32:00,,26.7 V,26.7 V,26.7 V,26.5 V,26.9 V,26.7 V,26.1 V,,800 rpm,1762 rpm,1725 rpm,1781 rpm,1841 rpm,1835 rpm,1816 rpm
2026-09-08 20:34:00,,26.7 V,26.4 V,26.9 V,26.6 V,27.0 V,26.7 V,26.1 V,,891 rpm,1761 rpm,1199 rpm,1818 rpm,1799 rpm,1849 rpm,1809 rpm
2026-09-08 20:36:00,,26.3 V,26.7 V,26.8 V,26.2 V,27.0 V,26.7 V,26.1 V,,1367 rpm,1784 rpm,907 rpm,1799 rpm,1825 rpm,1846 rpm,1821 rpm
2026-09-08 20:38:00,,26.8 V,26.7 V,26.9 V,26.6 V,27.0 V,26.7 V,26.1 V,,1551 rpm,1771 rpm,1740 rpm,1820 rpm,1806 rpm,1841 rpm,1820 rpm
2026-09-08 20:40:00,,26.3 V,26.7 V,26.9 V,26.1 V,27.1 V,26.7 V,26.1 V,,800 rpm,1782 rpm,1827 rpm,1811 rpm,1836 rpm,1841 rpm,1829 rpm
2026-09-08 20:42:00,,26.7 V,26.7 V,26.9 V,26.6 V,26.8 V,26.7 V,25.9 V,,706 rpm,1782 rpm,1834 rpm,1795 rpm,1804 rpm,1839 rpm,1831 rpm
2026-09-08 20:44:00,,26.1 V,26.3 V,26.9 V,,27.0 V,26.7 V,25.9 V,,133 rpm,1792 rpm,1566 rpm,,1830 rpm,1843 rpm,1807 rpm
2026-09-08 20:46:00,,25.0 V,26.7 V,26.9 V,26.6 V,26.9 V,26.7 V,26.1 V,,0 rpm,1743 rpm,1400 rpm,1803 rpm,1814 rpm,1839 rpm,1814 rpm
2026-09-08 20:48:00,,25.1 V,26.7 V,26.9 V,26.6 V,27.0 V,26.7 V,26.1 V,,0 rpm,1774 rpm,1400 rpm,1894 rpm,1814 rpm,1688 rpm,1819 rpm
2026-09-08 20:50:00,,25.0 V,26.7 V,26.9 V,26.5 V,26.8 V,26.7 V,26.1 V,,0 rpm,1789 rpm,1584 rpm,1804 rpm,1806 rpm,1740 rpm,1822 rpm
2026-09-08 20:52:00,,25.0 V,26.7 V,26.9 V,26.3 V,27.0 V,26.7 V,26.1 V,,0 rpm,1840 rpm,1810 rpm,1791 rpm,1801 rpm,1869 rpm,1860 rpm
2026-09-08 20:54:00,,24.9 V,26.5 V,26.9 V,26.4 V,26.8 V,26.7 V,25.9 V,,0 rpm,1783 rpm,1825 rpm,1808 rpm,1843 rpm,1855 rpm,1812 rpm
2026-09-08 20:56:00,,24.8 V,26.7 V,26.9 V,26.5 V,27.0 V,26.7 V,26.1 V,,30.2 rpm,1805 rpm,1840 rpm,1817 rpm,1814 rpm,1862 rpm,1791 rpm
2026-09-08 20:58:00,,26.5 V,26.7 V,26.9 V,26.3 V,27.1 V,26.7 V,26.1 V,,587 rpm,1792 rpm,1836 rpm,1827 rpm,1850 rpm,1482 rpm,1792 rpm
2026-09-08 21:00:00,,25.0 V,26.7 V,26.9 V,26.5 V,27.0 V,26.7 V,26.1 V,,0 rpm,1789 rpm,1605 rpm,1780 rpm,1835 rpm,1675 rpm,1816 rpm
2026-09-08 21:02:00,,25.7 V,26.5 V,26.8 V,26.5 V,27.0 V,26.7 V,26.2 V,,390 rpm,1781 rpm,1836 rpm,1818 rpm,1839 rpm,1857 rpm,1813 rpm
2026-09-08 21:04:00,,26.5 V,26.7 V,26.9 V,26.5 V,27.1 V,26.7 V,26.2 V,,622 rpm,1796 rpm,1841 rpm,1826 rpm,812 rpm,1869 rpm,1851 rpm
2026-09-08 21:06:00,,26.9 V,26.7 V,26.9 V,26.6 V,27.0 V,26.7 V,26 V,,800 rpm,1786 rpm,1820 rpm,1903 rpm,1874 rpm,1728 rpm,1765 rpm
2026-09-08 21:08:00,,,26.7 V,26.9 V,,27.0 V,26.7 V,26.1 V,,,1785 rpm,1815 rpm,,1800 rpm,1827 rpm,1810 rpm
2026-09-08 21:10:00,,,26.7 V,26.8 V,26.5 V,27.0 V,26.7 V,26.1 V,,,1792 rpm,1814 rpm,1840 rpm,1830 rpm,1828 rpm,1820 rpm
2026-09-08 21:12:00,,,26.7 V,26.9 V,26.5 V,26.9 V,26.7 V,26.1 V,,,1803 rpm,1740 rpm,1833 rpm,1817 rpm,1827 rpm,1800 rpm
2026-09-08 21:14:00,,,26.7 V,26.9 V,,27.1 V,26.7 V,26.2 V,,,1694 rpm,1800 rpm,,1804 rpm,1829 rpm,1786 rpm
2026-09-08 21:16:00,,,26.5 V,26.7 V,26.3 V,27.0 V,26.7 V,25.9 V,,,1734 rpm,1728 rpm,1809 rpm,1835 rpm,1817 rpm,1803 rpm
2026-09-08 21:18:00,,,26.7 V,26.9 V,26.5 V,27.0 V,26.7 V,26.1 V,,,1768 rpm,1825 rpm,1837 rpm,1811 rpm,1829 rpm,1795 rpm
2026-09-08 21:20:00,,,26.8 V,26.9 V,26.6 V,27.0 V,26.7 V,26.1 V,,,1789 rpm,1794 rpm,1784 rpm,1799 rpm,1828 rpm,1792 rpm
2026-09-08 21:22:00,,,26.6 V,26.9 V,26.5 V,26.9 V,26.7 V,26.1 V,,,1790 rpm,1814 rpm,1803 rpm,1833 rpm,1824 rpm,1808 rpm
2026-09-08 21:24:00,,,26.5 V,26.9 V,26.5 V,27.0 V,26.7 V,26.1 V,,,1808 rpm,1830 rpm,1859 rpm,1814 rpm,1839 rpm,1795 rpm
2026-09-08 21:26:00,,,26.7 V,26.9 V,26.6 V,27.0 V,26.7 V,25.9 V,,,1755 rpm,1677 rpm,1901 rpm,1822 rpm,1820 rpm,1805 rpm
2026-09-08 21:28:00,,,26.7 V,26.9 V,26.4 V,26.8 V,26.7 V,26.1 V,,,1770 rpm,1400 rpm,1800 rpm,1808 rpm,1824 rpm,1799 rpm
2026-09-08 21:30:00,,,26.7 V,26.9 V,26.6 V,27.0 V,26.7 V,26.1 V,,,1786 rpm,1400 rpm,1808 rpm,1791 rpm,1808 rpm,1733 rpm
2026-09-08 21:32:00,,,26.7 V,26.9 V,26.6 V,27.0 V,26.7 V,26.1 V,,,1820 rpm,1400 rpm,1826 rpm,1802 rpm,1838 rpm,1807 rpm
2026-09-08 21:34:00,,,26.7 V,26.9 V,26.6 V,26.9 V,26.7 V,26.1 V,,,1838 rpm,1400 rpm,1834 rpm,1806 rpm,1822 rpm,1792 rpm
2026-09-08 21:36:00,,,26.7 V,26.8 V,26.5 V,27.0 V,26.7 V,26.1 V,,,1809 rpm,1678 rpm,1805 rpm,1787 rpm,1830 rpm,1707 rpm
2026-09-08 21:38:00,,,26.5 V,26.9 V,26.6 V,27.0 V,26.7 V,26.1 V,,,1762 rpm,1817 rpm,1793 rpm,1830 rpm,1830 rpm,1811 rpm
2026-09-08 21:40:00,,,26.7 V,26.9 V,26.6 V,26.8 V,26.7 V,26.1 V,,,1772 rpm,1822 rpm,1801 rpm,1800 rpm,1829 rpm,1806 rpm
2026-09-08 21:42:00,,,26.7 V,26.9 V,,27.0 V,26.7 V,26.1 V,,,1765 rpm,1783 rpm,,1797 rpm,1824 rpm,1809 rpm
2026-09-08 21:44:00,,,26.3 V,26.9 V,26.6 V,26.9 V,26.7 V,25.9 V,,,1803 rpm,1810 rpm,1836 rpm,1832 rpm,1823 rpm,1766 rpm
2026-09-08 21:46:00,,,26.7 V,26.9 V,26.2 V,27.0 V,26.7 V,26.1 V,,,1784 rpm,1685 rpm,1820 rpm,1800 rpm,1812 rpm,1776 rpm
2026-09-08 21:48:00,,,26.7 V,26.9 V,26.5 V,26.9 V,26.7 V,26.1 V,,,1792 rpm,1823 rpm,1801 rpm,1815 rpm,1825 rpm,1817 rpm
2026-09-08 21:50:00,,,26.7 V,26.8 V,26.6 V,27.0 V,26.7 V,26.3 V,,,1788 rpm,1847 rpm,1827 rpm,1812 rpm,1816 rpm,1056 rpm
2026-09-08 21:52:00,,,26.5 V,26.9 V,26.5 V,26.9 V,26.7 V,26.3 V,,,1814 rpm,1563 rpm,1855 rpm,1818 rpm,1815 rpm,1264 rpm
2026-09-08 21:54:00,,,26.6 V,26.9 V,26.3 V,26.8 V,26.7 V,25.9 V,,,1797 rpm,1810 rpm,1818 rpm,1859 rpm,1822 rpm,1731 rpm
2026-09-08 21:56:00,,,26.7 V,26.9 V,26.5 V,27.0 V,26.7 V,,,,1782 rpm,1823 rpm,1799 rpm,1812 rpm,1786 rpm,
2026-09-08 21:58:00,,,26.7 V,26.9 V,26.6 V,27.0 V,26.7 V,26.1 V,,,1773 rpm,1758 rpm,1796 rpm,1586 rpm,1819 rpm,1802 rpm
2026-09-08 22:00:00,,,26.7 V,26.9 V,26.6 V,27.1 V,26.7 V,26.2 V,,,1777 rpm,890 rpm,1802 rpm,1203 rpm,1832 rpm,1802 rpm
2026-09-08 22:02:00,,,26.7 V,26.9 V,26.6 V,27.1 V,26.7 V,26.1 V,,,1800 rpm,800 rpm,1790 rpm,1821 rpm,1833 rpm,1801 rpm
2026-09-08 22:04:00,,,26.7 V,26.9 V,26.5 V,27.0 V,26.7 V,26.1 V,,,1792 rpm,800 rpm,1820 rpm,1823 rpm,1845 rpm,1803 rpm
2026-09-08 22:06:00,,,26.7 V,26.9 V,26.4 V,26.9 V,26.7 V,26.1 V,,,1800 rpm,1444 rpm,1830 rpm,1835 rpm,1818 rpm,1787 rpm
2026-09-08 22:08:00,,,26.5 V,26.9 V,26.6 V,27.0 V,26.7 V,26.3 V,,,1730 rpm,1684 rpm,1793 rpm,1811 rpm,1819 rpm,1147 rpm
2026-09-08 22:10:00,27.2 V,,26.7 V,26.9 V,26.5 V,27.1 V,26.7 V,26.4 V,1089 rpm,,1782 rpm,800 rpm,1861 rpm,1834 rpm,1813 rpm,800 rpm
2026-09-08 22:12:00,27.2 V,,26.7 V,26.9 V,26.5 V,27.0 V,26.7 V,26.1 V,800 rpm,,1792 rpm,800 rpm,1283 rpm,1826 rpm,1822 rpm,1477 rpm
2026-09-08 22:14:00,26.8 V,,26.7 V,26.9 V,26.5 V,27.1 V,26.7 V,26.1 V,739 rpm,,1806 rpm,800 rpm,805 rpm,1820 rpm,1821 rpm,1788 rpm
2026-09-08 22:16:00,26.9 V,,26.7 V,26.9 V,26.5 V,27.1 V,26.7 V,26.2 V,1244 rpm,,1824 rpm,800 rpm,805 rpm,1694 rpm,1816 rpm,1769 rpm
2026-09-08 22:18:00,25.9 V,,26.7 V,26.9 V,26.5 V,27.0 V,26.7 V,26.2 V,378 rpm,,1811 rpm,800 rpm,805 rpm,1378 rpm,1805 rpm,1807 rpm
2026-09-08 22:20:00,25.0 V,26.9 V,26.6 V,26.9 V,,27.0 V,26.7 V,26.1 V,0 rpm,800 rpm,1810 rpm,800 rpm,,1822 rpm,1856 rpm,1797 rpm
2026-09-08 22:22:00,,26.8 V,26.7 V,26.9 V,26.6 V,27.0 V,26.7 V,26.2 V,,799 rpm,1744 rpm,1515 rpm,805 rpm,1807 rpm,1835 rpm,1736 rpm
2026-09-08 22:24:00,,26.9 V,26.7 V,26.9 V,26.6 V,27.0 V,26.7 V,26.3 V,,800 rpm,1794 rpm,1400 rpm,805 rpm,1815 rpm,1814 rpm,1758 rpm
2026-09-08 22:26:00,,26.5 V,26.8 V,26.9 V,26.6 V,27.1 V,26.7 V,26.2 V,,800 rpm,1802 rpm,1400 rpm,805 rpm,1829 rpm,1824 rpm,1712 rpm
2026-09-08 22:28:00,,26.3 V,26.5 V,26.9 V,26.6 V,26.9 V,26.7 V,26.3 V,,800 rpm,1773 rpm,1400 rpm,1623 rpm,1830 rpm,1799 rpm,1412 rpm
2026-09-08 22:30:00,,26.8 V,26.7 V,26.9 V,26.6 V,27.1 V,26.7 V,26.2 V,,1253 rpm,1774 rpm,1400 rpm,1782 rpm,1817 rpm,1827 rpm,1767 rpm
2026-09-08 22:32:00,,26.9 V,26.8 V,27.0 V,26.7 V,27.0 V,26.7 V,26.1 V,,1850 rpm,1784 rpm,1400 rpm,1731 rpm,1832 rpm,1815 rpm,1815 rpm
2026-09-08 22:34:00,,26.8 V,26.6 V,27.0 V,,27.0 V,26.7 V,26.1 V,,1869 rpm,1743 rpm,1371 rpm,,1408 rpm,1827 rpm,1717 rpm
2026-09-08 22:36:00,,26.9 V,26.6 V,27.0 V,26.6 V,27.1 V,26.7 V,25.9 V,,1836 rpm,1765 rpm,1849 rpm,1305 rpm,800 rpm,1838 rpm,1793 rpm
2026-09-08 22:38:00,,26.9 V,26.7 V,27.0 V,26.6 V,26.9 V,26.7 V,26.1 V,,1892 rpm,1771 rpm,880 rpm,800 rpm,936 rpm,1839 rpm,1796 rpm
2026-09-08 22:40:00,,26.8 V,26.5 V,27.0 V,26.6 V,27.1 V,26.7 V,26.3 V,,1846 rpm,1804 rpm,800 rpm,800 rpm,1799 rpm,1817 rpm,1339 rpm
2026-09-08 22:42:00,,26.8 V,26.7 V,27.0 V,26.6 V,27.1 V,26.7 V,26.2 V,,1842 rpm,1849 rpm,800 rpm,800 rpm,1825 rpm,1820 rpm,1796 rpm
2026-09-08 22:44:00,,26.8 V,26.7 V,26.9 V,26.6 V,27.1 V,26.7 V,26.2 V,,1837 rpm,1858 rpm,800 rpm,800 rpm,1818 rpm,1830 rpm,1785 rpm
2026-09-08 22:46:00,,26.8 V,26.7 V,26.9 V,26.6 V,26.9 V,26.7 V,26.3 V,,1831 rpm,1868 rpm,800 rpm,800 rpm,1821 rpm,1834 rpm,1129 rpm
2026-09-08 22:48:00,,26.8 V,26.7 V,26.9 V,26.6 V,27.0 V,26.7 V,26.3 V,,1852 rpm,1855 rpm,800 rpm,1106 rpm,1831 rpm,1827 rpm,1090 rpm
2026-09-08 22:50:00,,26.8 V,26.7 V,26.9 V,26.6 V,27.1 V,26.7 V,26.0 V,,1838 rpm,1793 rpm,800 rpm,1774 rpm,1833 rpm,1827 rpm,1787 rpm
2026-09-08 22:52:00,,26.8 V,26.8 V,26.9 V,26.7 V,27.0 V,26.7 V,26.1 V,,1835 rpm,989 rpm,800 rpm,1803 rpm,1829 rpm,857 rpm,1779 rpm
2026-09-08 22:54:00,,26.8 V,26.5 V,27.0 V,26.5 V,26.9 V,26.7 V,26.2 V,,1831 rpm,1589 rpm,800 rpm,1800 rpm,1835 rpm,800 rpm,1813 rpm
2026-09-08 22:56:00,,26.8 V,26.7 V,27.1 V,26.6 V,27.0 V,26.7 V,26.1 V,,1869 rpm,1756 rpm,800 rpm,1786 rpm,1815 rpm,800 rpm,1835 rpm
2026-09-08 22:58:00,,26.8 V,26.8 V,27.1 V,26.5 V,26.9 V,26.7 V,26.2 V,,1845 rpm,1818 rpm,800 rpm,1796 rpm,1812 rpm,800 rpm,1783 rpm
2026-09-08 23:00:00,,26.8 V,26.8 V,27.1 V,26.6 V,27.1 V,26.7 V,26.2 V,,1855 rpm,1785 rpm,800 rpm,1783 rpm,1788 rpm,800 rpm,1796 rpm
2026-09-08 23:02:00,,26.8 V,26.6 V,27.1 V,26.6 V,27.1 V,26.7 V,26.0 V,,1846 rpm,1798 rpm,800 rpm,1869 rpm,1856 rpm,1286 rpm,1803 rpm
2026-09-08 23:04:00,,26.8 V,26.8 V,27.1 V,26.6 V,26.9 V,26.7 V,26.1 V,,1845 rpm,1826 rpm,800 rpm,1781 rpm,1805 rpm,1823 rpm,1791 rpm
2026-09-08 23:06:00,,26.8 V,26.8 V,27.1 V,26.6 V,27.1 V,26.7 V,26.1 V,,1845 rpm,1800 rpm,800 rpm,1788 rpm,1803 rpm,1818 rpm,1815 rpm
2026-09-08 23:08:00,,26.8 V,26.8 V,27.2 V,26.6 V,26.9 V,26.7 V,26.2 V,,1842 rpm,1799 rpm,800 rpm,1899 rpm,1831 rpm,1825 rpm,1792 rpm
2026-09-08 23:10:00,,26.8 V,26.8 V,27.2 V,26.6 V,27.0 V,26.7 V,26.2 V,,1842 rpm,1730 rpm,800 rpm,1816 rpm,1792 rpm,1827 rpm,1780 rpm
2026-09-08 23:12:00,,26.8 V,26.5 V,27.2 V,26.6 V,27.0 V,26.7 V,26.1 V,,1834 rpm,1799 rpm,800 rpm,1775 rpm,1792 rpm,1840 rpm,1695 rpm
2026-09-08 23:14:00,,26.7 V,26.8 V,27.2 V,26.6 V,,26.7 V,26.2 V,,1856 rpm,1808 rpm,800 rpm,1800 rpm,,1821 rpm,1805 rpm
2026-09-08 23:16:00,,26.8 V,26.8 V,27.2 V,26.6 V,,26.7 V,26.1 V,,1825 rpm,1816 rpm,800 rpm,1786 rpm,,1823 rpm,1699 rpm
2026-09-08 23:18:00,,26.8 V,26.8 V,27.2 V,26.6 V,26.9 V,26.7 V,26.0 V,,1841 rpm,1811 rpm,800 rpm,1807 rpm,1831 rpm,1822 rpm,1781 rpm
2026-09-08 23:20:00,,26.8 V,26.7 V,27.2 V,26.5 V,27.1 V,26.7 V,26.2 V,,1839 rpm,1827 rpm,800 rpm,1879 rpm,1808 rpm,1820 rpm,1791 rpm
2026-09-08 23:22:00,,26.8 V,26.8 V,27.2 V,26.3 V,27.0 V,26.7 V,26.2 V,,1856 rpm,1820 rpm,800 rpm,1830 rpm,1812 rpm,1824 rpm,1510 rpm
2026-09-08 23:24:00,,26.8 V,26.8 V,27.2 V,26.5 V,27.1 V,26.7 V,26.3 V,,1863 rpm,1813 rpm,800 rpm,1796 rpm,1018 rpm,1824 rpm,1114 rpm
2026-09-08 23:26:00,,26.8 V,26.6 V,27.2 V,26.5 V,27.1 V,26.7 V,26.0 V,,1854 rpm,1812 rpm,800 rpm,1836 rpm,1059 rpm,1825 rpm,1790 rpm
2026-09-08 23:28:00,,26.8 V,26.5 V,27.2 V,26.5 V,26.8 V,26.7 V,26.2 V,,1838 rpm,1830 rpm,800 rpm,1848 rpm,1817 rpm,1838 rpm,1786 rpm
2026-09-08 23:30:00,,26.8 V,26.8 V,27.2 V,26.5 V,27.1 V,26.7 V,26.1 V,,1848 rpm,1805 rpm,800 rpm,1801 rpm,1808 rpm,1833 rpm,1828 rpm
2026-09-08 23:32:00,,26.8 V,26.7 V,27.2 V,26.5 V,27.1 V,26.7 V,26.1 V,,1841 rpm,1825 rpm,800 rpm,1785 rpm,1847 rpm,1820 rpm,1789 rpm
2026-09-08 23:34:00,,26.7 V,26.8 V,27.2 V,26.5 V,27.1 V,26.7 V,26.1 V,,1831 rpm,1762 rpm,800 rpm,1827 rpm,1809 rpm,1821 rpm,1809 rpm
2026-09-08 23:36:00,,26.7 V,26.5 V,27.2 V,26.6 V,27.1 V,26.7 V,26.2 V,,1829 rpm,1797 rpm,800 rpm,1399 rpm,1827 rpm,1828 rpm,1737 rpm
2026-09-08 23:38:00,,26.8 V,26.6 V,27.2 V,26.5 V,26.9 V,26.7 V,26.2 V,,1842 rpm,1813 rpm,800 rpm,800 rpm,1834 rpm,1820 rpm,1800 rpm
2026-09-08 23:40:00,,26.8 V,26.6 V,27.2 V,26.5 V,27.1 V,26.7 V,26.0 V,,1829 rpm,1801 rpm,800 rpm,800 rpm,1812 rpm,1836 rpm,1745 rpm
2026-09-08 23:42:00,,26.8 V,26.7 V,27.2 V,26.6 V,26.9 V,26.7 V,26.1 V,,1841 rpm,1794 rpm,800 rpm,799 rpm,1842 rpm,1834 rpm,1782 rpm
2026-09-08 23:44:00,,26.8 V,26.8 V,27.2 V,26.4 V,27.0 V,26.7 V,26.2 V,,1845 rpm,1806 rpm,800 rpm,1038 rpm,1812 rpm,1829 rpm,1802 rpm
2026-09-08 23:46:00,,26.8 V,26.8 V,27.2 V,26.6 V,27.0 V,26.7 V,26.0 V,,1851 rpm,1798 rpm,800 rpm,1834 rpm,1808 rpm,1819 rpm,1812 rpm
2026-09-08 23:48:00,,26.8 V,26.8 V,27.2 V,26.6 V,27.0 V,26.7 V,26.2 V,,1846 rpm,1819 rpm,800 rpm,1780 rpm,1835 rpm,1826 rpm,1807 rpm
2026-09-08 23:50:00,,26.8 V,26.6 V,27.2 V,26.6 V,27.0 V,26.7 V,26.2 V,,1850 rpm,1823 rpm,800 rpm,1804 rpm,1802 rpm,1825 rpm,1756 rpm
2026-09-08 23:52:00,,26.8 V,26.8 V,27.2 V,26.4 V,27.0 V,26.7 V,26.2 V,,1841 rpm,1803 rpm,800 rpm,1820 rpm,1841 rpm,1816 rpm,1809 rpm
2026-09-08 23:54:00,,26.8 V,26.7 V,27.2 V,26.5 V,,26.7 V,26.2 V,,1835 rpm,1806 rpm,800 rpm,1790 rpm,,1824 rpm,1799 rpm
2026-09-08 23:56:00,,26.8 V,26.8 V,27.2 V,26.6 V,,26.7 V,26.2 V,,1838 rpm,1799 rpm,800 rpm,1848 rpm,,1820 rpm,1787 rpm
2026-09-08 23:58:00,,26.6 V,26.8 V,27.2 V,26.6 V,27.0 V,26.7 V,26.2 V,,1838 rpm,1818 rpm,800 rpm,1816 rpm,1073 rpm,1825 rpm,1804 rpm
2026-09-09 00:00:00,,26.8 V,26.6 V,27.2 V,26.6 V,26.9 V,26.7 V,26.2 V,,1842 rpm,1797 rpm,800 rpm,1776 rpm,1819 rpm,1838 rpm,1802 rpm
2026-09-09 00:02:00,,26.8 V,26.7 V,27.2 V,26.5 V,27.1 V,26.7 V,26.1 V,,1837 rpm,1799 rpm,800 rpm,1829 rpm,1809 rpm,1833 rpm,1820 rpm
2026-09-09 00:04:00,,26.8 V,26.8 V,27.2 V,26.5 V,27.1 V,26.7 V,26.1 V,,1853 rpm,1799 rpm,800 rpm,1823 rpm,1849 rpm,1830 rpm,1792 rpm
2026-09-09 00:06:00,,26.8 V,26.7 V,27.2 V,26.4 V,27.1 V,26.7 V,26.2 V,,1831 rpm,1794 rpm,800 rpm,1831 rpm,1900 rpm,1834 rpm,1791 rpm
2026-09-09 00:08:00,,26.6 V,26.8 V,27.2 V,26.5 V,27.1 V,26.7 V,26.2 V,,1879 rpm,1811 rpm,800 rpm,1788 rpm,1900 rpm,1679 rpm,1762 rpm
2026-09-09 00:10:00,,26.8 V,26.8 V,27.2 V,26.6 V,27.1 V,26.7 V,26.2 V,,1836 rpm,1795 rpm,800 rpm,1822 rpm,1900 rpm,1758 rpm,1813 rpm
2026-09-09 00:12:00,,26.8 V,26.8 V,27.2 V,26.5 V,27.1 V,26.7 V,26.2 V,,1829 rpm,1804 rpm,1052 rpm,1826 rpm,1900 rpm,1825 rpm,1819 rpm
2026-09-09 00:14:00,,26.8 V,26.5 V,27.2 V,26.5 V,27.1 V,26.7 V,26.2 V,,1835 rpm,1775 rpm,1853 rpm,1785 rpm,1892 rpm,1824 rpm,1808 rpm
2026-09-09 00:16:00,,26.8 V,26.6 V,27.2 V,26.6 V,27.0 V,26.7 V,26.1 V,,1832 rpm,1793 rpm,1367 rpm,1816 rpm,1819 rpm,1843 rpm,1785 rpm
2026-09-09 00:18:00,,26.8 V,26.7 V,27.1 V,26.4 V,27.1 V,26.7 V,26.1 V,,1837 rpm,1792 rpm,1725 rpm,1805 rpm,1794 rpm,1816 rpm,1817 rpm
2026-09-09 00:20:00,,26.8 V,26.7 V,27.2 V,26.6 V,27.1 V,26.7 V,26.2 V,,1816 rpm,1765 rpm,1852 rpm,1812 rpm,1826 rpm,1691 rpm,1811 rpm
2026-09-09 00:22:00,,26.8 V,26.7 V,27.2 V,26.5 V,27.1 V,26.7 V,25.7 V,,1840 rpm,1797 rpm,1780 rpm,1713 rpm,1807 rpm,1815 rpm,800 rpm
2026-09-09 00:24:00,,26.7 V,26.7 V,27.2 V,,26.8 V,26.7 V,26.4 V,,1879 rpm,1821 rpm,1753 rpm,,1841 rpm,1826 rpm,800 rpm
2026-09-09 00:26:00,,26.0 V,26.7 V,27.1 V,26.5 V,27.1 V,26.7 V,26.4 V,,1160 rpm,1727 rpm,1816 rpm,1832 rpm,1797 rpm,1831 rpm,800 rpm
2026-09-09 00:28:00,,26.6 V,26.7 V,27.1 V,,27.1 V,26.0 V,26.0 V,,800 rpm,1773 rpm,1763 rpm,,1719 rpm,1311 rpm,1494 rpm
2026-09-09 00:30:00,,25.8 V,26.7 V,27.1 V,26.5 V,27.1 V,26.0 V,26.2 V,,800 rpm,1813 rpm,1841 rpm,1900 rpm,1872 rpm,892 rpm,1845 rpm
2026-09-09 00:32:00,,26.0 V,26.8 V,26.9 V,25.6 V,27.1 V,26.5 V,26.3 V,,800 rpm,1796 rpm,1792 rpm,1863 rpm,1820 rpm,646 rpm,1798 rpm
2026-09-09 00:34:00,,26.5 V,26.5 V,27.1 V,,27.1 V,26.9 V,26.2 V,,800 rpm,917 rpm,1811 rpm,,1839 rpm,800 rpm,1819 rpm
2026-09-09 00:36:00,,26.7 V,26.0 V,27.1 V,26.6 V,27.1 V,,26.3 V,,1852 rpm,800 rpm,1829 rpm,1839 rpm,1794 rpm,,1819 rpm
2026-09-09 00:38:00,,26.6 V,26.1 V,27.1 V,26.6 V,27.1 V,,26.3 V,,1847 rpm,800 rpm,1821 rpm,1795 rpm,1825 rpm,,1828 rpm
2026-09-09 00:40:00,,26.8 V,26.3 V,27.0 V,26.5 V,27.1 V,,26.3 V,,1838 rpm,800 rpm,1761 rpm,1803 rpm,1848 rpm,,1828 rpm
